ngram	w1	w2	w3	n
tahun_depan_lebih	tahun	depan	lebih	5
tahun_depan_saya	tahun	depan	saya	5
tampil_ke_depan	tampil	ke	depan	5
tampil_paling_depan	tampil	paling	depan	5
telekomunikasi_digital_terdepan	telekomunikasi	digital	terdepan	5
tentang_masa_depannya	tentang	masa	depannya	5
terkait_masa_depannya	terkait	masa	depannya	5
umpan_ke_depan	umpan	ke	depan	5
untuk_kamera_depan	untuk	kamera	depan	5
wartawan_di_depan	wartawan	di	depan	5
yang_di_depan	yang	di	depan	5
yang_ke_depannya	yang	ke	depannya	5
yang_terdepan_di	yang	terdepan	di	5
ada_tahun_depan	ada	tahun	depan	4
arah_masa_depan	arah	masa	depan	4
bagaimana_masa_depan	bagaimana	masa	depan	4
bagian_depan_atau	bagian	depan	atau	4
bagian_depan_rumah	bagian	depan	rumah	4
bagian_depan_yang	bagian	depan	yang	4
bagian_kaca_depan	bagian	kaca	depan	4
bahwa_tahun_depan	bahwa	tahun	depan	4
baik_di_depan	baik	di	depan	4
balap_tahun_depan	balap	tahun	depan	4
banjir_di_depan	banjir	di	depan	4
baru_ke_depan	baru	ke	depan	4
beberapa_tahun_kedepan	beberapa	tahun	kedepan	4
belakang_dan_depan	belakang	dan	depan	4
berfoto_di_depan	berfoto	di	depan	4
berkembang_ke_depannya	berkembang	ke	depannya	4
berpikir_ke_depan	berpikir	ke	depan	4
bicara_di_depan	bicara	di	depan	4
bulan_depan_di	bulan	depan	di	4
daerah_tahun_depan	daerah	tahun	depan	4
dan_ke_depannya	dan	ke	depannya	4
depan_akan_dilaksanakan	depan	akan	dilaksanakan	4
depan_akan_kembali	depan	akan	kembali	4
depan_akan_melakukan	depan	akan	melakukan	4
depan_akan_mencapai	depan	akan	mencapai	4
depan_akan_sangat	depan	akan	sangat	4
depan_akan_turun	depan	akan	turun	4
depan_berada_di	depan	berada	di	4
depan_dan_samping	depan	dan	samping	4
depan_dapat_lebih	depan	dapat	lebih	4
depan_dengan_lebih	depan	dengan	lebih	4
depan_dengan_menggunakan	depan	dengan	menggunakan	4
depan_dirinya_akan	depan	dirinya	akan	4
depan_harus_lebih	depan	harus	lebih	4
depan_kalau_tidak	depan	kalau	tidak	4
depan_kami_sudah	depan	kami	sudah	4
depan_kan_sudah	depan	kan	sudah	4
depan_kantor_bupati	depan	kantor	bupati	4
depan_kita_harapkan	depan	kita	harapkan	4
depan_kita_semua	depan	kita	semua	4
depan_kita_sudah	depan	kita	sudah	4
depan_lebih_banyak	depan	lebih	banyak	4
depan_makin_tidak	depan	makin	tidak	4
depan_masih_ada	depan	masih	ada	4
depan_masih_sangat	depan	masih	sangat	4
depan_mata_saya	depan	mata	saya	4
depan_mata_untuk	depan	mata	untuk	4
depan_para_pemain	depan	para	pemain	4
depan_pasti_akan	depan	pasti	akan	4
depan_pe-kan_ini	depan	pe-kan	ini	4
depan_pemerintah_dapat	depan	pemerintah	dapat	4
depan_pintu_utama	depan	pintu	utama	4
depan_puluhan_ribu	depan	puluhan	ribu	4
depan_rencananya_akan	depan	rencananya	akan	4
depan_rumah_dinas	depan	rumah	dinas	4
depan_saya_bisa	depan	saya	bisa	4
depan_saya_tidak	depan	saya	tidak	4
depan_sebelah_kanan	depan	sebelah	kanan	4
depan_seiring_dengan	depan	seiring	dengan	4
depan_sudah_akan	depan	sudah	akan	4
depan_sudah_dapat	depan	sudah	dapat	4
depan_sudah_rampung	depan	sudah	rampung	4
depan_sudah_selesai	depan	sudah	selesai	4
depan_tidak_bisa	depan	tidak	bisa	4
depan_tidak_lagi	depan	tidak	lagi	4
depan_untuk_kemajuan	depan	untuk	kemajuan	4
depannya_akan_ada	depannya	akan	ada	4
depannya_tidak_ada	depannya	tidak	ada	4
di_depan_anak	di	depan	anak	4
di_depan_anggota	di	depan	anggota	4
di_depan_aparat	di	depan	aparat	4
di_depan_dengan	di	depan	dengan	4
di_depan_hakim	di	depan	hakim	4
di_depan_jajaran	di	depan	jajaran	4
di_depan_jalan	di	depan	jalan	4
di_depan_jenazah	di	depan	jenazah	4
di_depan_kami	di	depan	kami	4
di_depan_keluarga	di	depan	keluarga	4
di_depan_kios	di	depan	kios	4
di_depan_kompleks	di	depan	kompleks	4
di_depan_matanya	di	depan	matanya	4
di_depan_nama	di	depan	nama	4
di_depan_persidangan	di	depan	persidangan	4
di_depan_pertokoan	di	depan	pertokoan	4
di_depan_polisi	di	depan	polisi	4
di_depan_rapat	di	depan	rapat	4
di_depan_rumah-rumah	di	depan	rumah-rumah	4
di_depan_sekitar	di	depan	sekitar	4
di_depan_televisi	di	depan	televisi	4
di_depan_yang	di	depan	yang	4
dibangun_tahun_depan	dibangun	tahun	depan	4
digantung_di_depan	digantung	di	depan	4
digelar_di_depan	digelar	di	depan	4
digelar_tahun_depan	digelar	tahun	depan	4
dilakukan_ke_depan	dilakukan	ke	depan	4
dimulai_pekan_depan	dimulai	pekan	depan	4
dimulai_tahun_depan	dimulai	tahun	depan	4
dipastikan_pekan_depan	dipastikan	pekan	depan	4
diri_di_depan	diri	di	depan	4
disampaikan_di_depan	disampaikan	di	depan	4
diselenggarakan_tahun_depan	diselenggarakan	tahun	depan	4
ditunda_pekan_depan	ditunda	pekan	depan	4
dua_pekan_depan	dua	pekan	depan	4
ekonomi_tahun_depan	ekonomi	tahun	depan	4
harapkan_ke_depan	harapkan	ke	depan	4
hukum_mengedepankan_kewajiban	hukum	mengedepankan	kewajiban	4
ini_lebih_mengedepankan	ini	lebih	mengedepankan	4
ini_tahun_depan	ini	tahun	depan	4
juga_masa_depan	juga	masa	depan	4
kali_di_depan	kali	di	depan	4
kamera_depan_dan	kamera	depan	dan	4
kami_ke_depannya	kami	ke	depannya	4
katanya_di_depan	katanya	di	depan	4
ke_arah_depan	ke	arah	depan	4
ke_depan_bagi	ke	depan	bagi	4
ke_depan_dari	ke	depan	dari	4
ke_depan_dia	ke	depan	dia	4
ke_depan_hanya	ke	depan	hanya	4
ke_depan_ia	ke	depan	ia	4
ke_depan_ingin	ke	depan	ingin	4
ke_depan_jangan	ke	depan	jangan	4
ke_depan_lahan	ke	depan	lahan	4
ke_depan_lanjutnya	ke	depan	lanjutnya	4
ke_depan_namun	ke	depan	namun	4
ke_depan_pada	ke	depan	pada	4
ke_depan_panggung	ke	depan	panggung	4
ke_depan_sebab	ke	depan	sebab	4
ke_depan_seiring	ke	depan	seiring	4
ke_depan_selain	ke	depan	selain	4
ke_depan_semua	ke	depan	semua	4
ke_depan_tandas	ke	depan	tandas	4
ke_depan_terhitung	ke	depan	terhitung	4
ke_depannya_ada	ke	depannya	ada	4
ke_depannya_semakin	ke	depannya	semakin	4
ke_depannya_ujarnya	ke	depannya	ujarnya	4
ke_tahun_depan	ke	tahun	depan	4
kebijakan_ke_depan	kebijakan	ke	depan	4
kecil_di_depan	kecil	di	depan	4
kehidupan_masa_depan	kehidupan	masa	depan	4
kelangsungan_masa_depan	kelangsungan	masa	depan	4
kepentingan_masa_depan	kepentingan	masa	depan	4
keras_di_depan	keras	di	depan	4
korban_di_depan	korban	di	depan	4
kota_masa_depan	kota	masa	depan	4
lebaran_tahun_depan	lebaran	tahun	depan	4
lini_depan_juga	lini	depan	juga	4
lini_depan_tim	lini	depan	tim	4
maka_tahun_depan	maka	tahun	depan	4
masa_depan_gemilang	masa	depan	gemilang	4
masa_depan_ini	masa	depan	ini	4
masa_depan_menjadi	masa	depan	menjadi	4
masa_depan_partai	masa	depan	partai	4
masa_depan_sehingga	masa	depan	sehingga	4
masa_depan_seseorang	masa	depan	seseorang	4
masa_depan_siswa	masa	depan	siswa	4
masa_depan_tambahnya	masa	depan	tambahnya	4
masa_depannya_dengan	masa	depannya	dengan	4
masyarakat_ke_depan	masyarakat	ke	depan	4
membawa_masa_depan	membawa	masa	depan	4
membuat_lini_depan	membuat	lini	depan	4
mempersiapkan_masa_depan	mempersiapkan	masa	depan	4
mempertajam_lini_depan	mempertajam	lini	depan	4
menentukan_masa_depannya	menentukan	masa	depannya	4
mengarah_ke_depan	mengarah	ke	depan	4
mengatakan_masa_depan	mengatakan	masa	depan	4
mengedepankan_akal_sehat	mengedepankan	akal	sehat	4
mengedepankan_kepentingan_bangsa	mengedepankan	kepentingan	bangsa	4
mengedepankan_kewajiban_mengayomi	mengedepankan	kewajiban	mengayomi	4
mengharapkan_ke_depan	mengharapkan	ke	depan	4
mengulang_tahun_depan	mengulang	tahun	depan	4
menjelaskan_ke_depan	menjelaskan	ke	depan	4
menuju_ke_depan	menuju	ke	depan	4
menyangkut_masa_depan	menyangkut	masa	depan	4
merupakan_garda_terdepan	merupakan	garda	terdepan	4
meter_di_depan	meter	di	depan	4
minggu_depan_pekan	minggu	depan	pekan	4
mudah-mudahan_ke_depan	mudah-mudahan	ke	depan	4
mungkin_minggu_depan	mungkin	minggu	depan	4
mungkin_tahun_depan	mungkin	tahun	depan	4
nasional_ke_depan	nasional	ke	depan	4
negara_ke_depannya	negara	ke	depannya	4
pekan_depan_itu	pekan	depan	itu	4
pekan_depan_pihaknya	pekan	depan	pihaknya	4
pekan_depan_saya	pekan	depan	saya	4
pekan_depan_seluruh	pekan	depan	seluruh	4
pemimpin_ke_depan	pemimpin	ke	depan	4
penegak_hukum_mengedepankan	penegak	hukum	mengedepankan	4
pilkada_tahun_depan	pilkada	tahun	depan	4
pintu_depan_dan	pintu	depan	dan	4
poin_di_depan	poin	di	depan	4
polisi_di_depan	polisi	di	depan	4
posisi_paling_depan	posisi	paling	depan	4
rapi_di_depan	rapi	di	depan	4
rencana_masa_depan	rencana	masa	depan	4
rencananya_ke_depan	rencananya	ke	depan	4
ruas_jalan_depan	ruas	jalan	depan	4
saja_di_depan	saja	di	depan	4
saksi_di_depan	saksi	di	depan	4
sama_di_depan	sama	di	depan	4
sambutan_di_depan	sambutan	di	depan	4
sambutannya_di_depan	sambutannya	di	depan	4
sampai_minggu_depan	sampai	minggu	depan	4
satu_garda_terdepan	satu	garda	terdepan	4
saya_di_depan	saya	di	depan	4
selama_hari_kedepan	selama	hari	kedepan	4
semuanya_minggu_depan	semuanya	minggu	depan	4
serta_masa_depan	serta	masa	depan	4
shalat_di_depan	shalat	di	depan	4
siang_di_depan	siang	di	depan	4
soal_masa_depan	soal	masa	depan	4
start_terdepan_di	start	terdepan	di	4
striker_di_depan	striker	di	depan	4
tahun_depan_atau	tahun	depan	atau	4
tahun_depan_dari	tahun	depan	dari	4
tahun_depan_hanya	tahun	depan	hanya	4
tahun_depan_jadi	tahun	depan	jadi	4
tahun_depan_maka	tahun	depan	maka	4
tahun_depan_makin	tahun	depan	makin	4
tahun_depan_mencapai	tahun	depan	mencapai	4
tahun_depan_mulai	tahun	depan	mulai	4
tahun_depan_mungkin	tahun	depan	mungkin	4
tahun_depan_para	tahun	depan	para	4
tahun_depan_pihaknya	tahun	depan	pihaknya	4
tahun_depan_sebesar	tahun	depan	sebesar	4
tahun_depan_tak	tahun	depan	tak	4
tahun_depan_yakni	tahun	depan	yakni	4
tangan_di_depan	tangan	di	depan	4
target_ke_depan	target	ke	depan	4
te-patnya_di_depan	te-patnya	di	depan	4
teras_depan_rumah	teras	depan	rumah	4
terdepan_dalam_menjaga	terdepan	dalam	menjaga	4
tersebut_di_depan	tersebut	di	depan	4
tersedia_di_depan	tersedia	di	depan	4
terutama_di_depan	terutama	di	depan	4
tetap_akan_mengedepankan	tetap	akan	mengedepankan	4
tim_ke_depan	tim	ke	depan	4
tinggal_di_depan	tinggal	di	depan	4
truk_di_depannya	truk	di	depannya	4
tugas_ke_depan	tugas	ke	depan	4
untuk_mengedepankan_kepentingan	untuk	mengedepankan	kepentingan	4
usaha_ke_depan	usaha	ke	depan	4
warga_di_depan	warga	di	depan	4
yang_ke_depan	yang	ke	depan	4
yang_mengedepankan_kepentingan	yang	mengedepankan	kepentingan	4
yang_musim_depan	yang	musim	depan	4
3T_terdepan_terluar	3T	terdepan	terluar	3
adalah_garda_terdepan	adalah	garda	terdepan	3
agar_kedepan_tidak	agar	kedepan	tidak	3
air_di_depan	air	di	depan	3
akan_tetap_mengedepankan	akan	tetap	mengedepankan	3
aksinya_di_depan	aksinya	di	depan	3
anak_ke_depan	anak	ke	depan	3
antisipasi_ke_depan	antisipasi	ke	depan	3
atau_minggu_depan	atau	minggu	depan	3
atau_pekan_depan	atau	pekan	depan	3
bagian_depan_untuk	bagian	depan	untuk	3
bangsa_di_depan	bangsa	di	depan	3
bangsa_masa_depan	bangsa	masa	depan	3
bebas_di_depan	bebas	di	depan	3
beberapa_bulan_kedepan	beberapa	bulan	kedepan	3
begitu_ke_depan	begitu	ke	depan	3
belakang_maupun_depan	belakang	maupun	depan	3
berada_di_depannya	berada	di	depannya	3
berbaris_di_depan	berbaris	di	depan	3
berdemo_di_depan	berdemo	di	depan	3
berdua_di_depan	berdua	di	depan	3
bergerombol_di_depan	bergerombol	di	depan	3
berhasil_finis_terdepan	berhasil	finis	terdepan	3
berjualan_di_depan	berjualan	di	depan	3
berlangsung_bulan_depan	berlangsung	bulan	depan	3
berlangsung_pekan_depan	berlangsung	pekan	depan	3
berlari_ke_depannya	berlari	ke	depannya	3
berlokasi_di_depan	berlokasi	di	depan	3
bernyanyi_di_depan	bernyanyi	di	depan	3
beroperasi_di_depan	beroperasi	di	depan	3
berteriak_di_depan	berteriak	di	depan	3
besar_ke_depan	besar	ke	depan	3
besar_pekan_depan	besar	pekan	depan	3
bisa_ke_depannya	bisa	ke	depannya	3
bola_di_depan	bola	di	depan	3
bu-lan_ke_depan	bu-lan	ke	depan	3
bulan_depan_dan	bulan	depan	dan	3
bulan_depan_kami	bulan	depan	kami	3
bulan_depan_meski	bulan	depan	meski	3
bulan_depan_sudah	bulan	depan	sudah	3
bunga_di_depan	bunga	di	depan	3
daerah_3T_terdepan	daerah	3T	terdepan	3
dampaknya_ke_depan	dampaknya	ke	depan	3
dan_depan_kata	dan	depan	kata	3
dan_selalu_mengedepankan	dan	selalu	mengedepankan	3
dan_tidak_mengedepankan	dan	tidak	mengedepankan	3
dari_depan_ke	dari	depan	ke	3
dari_depan_mulut	dari	depan	mulut	3
dari_depan_rumah	dari	depan	rumah	3
dari_garis_depan	dari	garis	depan	3
dari_masa_depan	dari	masa	depan	3
datang_di_depan	datang	di	depan	3
dengan_mengedepankan_asas	dengan	mengedepankan	asas	3
dengan_mengedepankan_nilai	dengan	mengedepankan	nilai	3
depan_ada_dua	depan	ada	dua	3
depan_adalah_bagaimana	depan	adalah	bagaimana	3
depan_akan_berlangsung	depan	akan	berlangsung	3
depan_akan_dibangun	depan	akan	dibangun	3
depan_akan_mulai	depan	akan	mulai	3
depan_akan_segera	depan	akan	segera	3
depan_anak_bangsa	depan	anak	bangsa	3
depan_anak-anak_mereka	depan	anak-anak	mereka	3
depan_antara_lain	depan	antara	lain	3
depan_aparat_kepolisian	depan	aparat	kepolisian	3
depan_atau_belakang	depan	atau	belakang	3
depan_balai_desa	depan	balai	desa	3
depan_berlaku_per	depan	berlaku	per	3
depan_besok_red	depan	besok	red	3
depan_bisa_ada	depan	bisa	ada	3
depan_bisa_mencapai	depan	bisa	mencapai	3
depan_bisa_terwujud	depan	bisa	terwujud	3
depan_dan_dapat	depan	dan	dapat	3
depan_dan_harus	depan	dan	harus	3
depan_dan_kami	depan	dan	kami	3
depan_dan_ke	depan	dan	ke	3
depan_dan_kesejahteraan	depan	dan	kesejahteraan	3
depan_dan_menjawabnya	depan	dan	menjawabnya	3
depan_dan_untuk	depan	dan	untuk	3
depan_dengan_adanya	depan	dengan	adanya	3
depan_dengan_cara	depan	dengan	cara	3
depan_dia_ingin	depan	dia	ingin	3
depan_diharapkan_bisa	depan	diharapkan	bisa	3
depan_diharapkan_dapat	depan	diharapkan	dapat	3
depan_generasi_bangsa	depan	generasi	bangsa	3
depan_gerbang_masuk	depan	gerbang	masuk	3
depan_gerbang_utama	depan	gerbang	utama	3
depan_hanya_akan	depan	hanya	akan	3
depan_harus_ada	depan	harus	ada	3
depan_harus_bisa	depan	harus	bisa	3
depan_itu_akan	depan	itu	akan	3
depan_itu_bisa	depan	itu	bisa	3
depan_jauh_lebih	depan	jauh	lebih	3
depan_kami_dorong	depan	kami	dorong	3
depan_kami_ingin	depan	kami	ingin	3
depan_kami_menargetkan	depan	kami	menargetkan	3
depan_kantor_polisi	depan	kantor	polisi	3
depan_kita_bisa	depan	kita	bisa	3
depan_kita_ingin	depan	kita	ingin	3
depan_layar_komputer	depan	layar	komputer	3
depan_masih_belum	depan	masih	belum	3
depan_masih_lebih	depan	masih	lebih	3
depan_masyarakat_akan	depan	masyarakat	akan	3
depan_masyarakat_di	depan	masyarakat	di	3
depan_mata_itu	depan	mata	itu	3
depan_mata_mereka	depan	mata	mereka	3
depan_mata_ujar	depan	mata	ujar	3
depan_memang_harus	depan	memang	harus	3
depan_mereka_sudah	depan	mereka	sudah	3
depan_mobil_itu	depan	mobil	itu	3
depan_motor_yang	depan	motor	yang	3
depan_orang_tua	depan	orang	tua	3
depan_pada_balapan	depan	pada	balapan	3
depan_panggung_kehormatan	depan	panggung	kehormatan	3
depan_para_atlet	depan	para	atlet	3
depan_para_guru	depan	para	guru	3
depan_patung_kuda	depan	patung	kuda	3
depan_pemberantasan_korupsi	depan	pemberantasan	korupsi	3
depan_pemerintah_juga	depan	pemerintah	juga	3
depan_penonton_yang	depan	penonton	yang	3
depan_pi-haknya_akan	depan	pi-haknya	akan	3
depan_pihaknya_juga	depan	pihaknya	juga	3
depan_pintu_ruang	depan	pintu	ruang	3
depan_public_sendiri	depan	public	sendiri	3
depan_publik_bahwa	depan	publik	bahwa	3
depan_publik_saat	depan	publik	saat	3
depan_rencananya_semua	depan	rencananya	semua	3
depan_rumah_sakit	depan	rumah	sakit	3
depan_rumah_tersebut	depan	rumah	tersebut	3
depan_rumah_warga	depan	rumah	warga	3
depan_saya_berharap	depan	saya	berharap	3
depan_saya_saya	depan	saya	saya	3
depan_saya_yakin	depan	saya	yakin	3
depan_sebelah_kiri	depan	sebelah	kiri	3
depan_sebuah_toko	depan	sebuah	toko	3
depan_sehingga_dapat	depan	sehingga	dapat	3
depan_sepak_bola	depan	sepak	bola	3
depan_seperti_mobil	depan	seperti	mobil	3
depan_sidang_paripurna	depan	sidang	paripurna	3
depan_sudah_dimulai	depan	sudah	dimulai	3
depan_sudah_tidak	depan	sudah	tidak	3
depan_tak_ada	depan	tak	ada	3
depan_tepatnya_pada	depan	tepatnya	pada	3
depan_terhitung_sejak	depan	terhitung	sejak	3
depan_tidak_boleh	depan	tidak	boleh	3
depan_toko_yang	depan	toko	yang	3
depan_yang_bagus	depan	yang	bagus	3
depan_yang_menjadi	depan	yang	menjadi	3
depan_yang_mungkin	depan	yang	mungkin	3
depan_yang_panjang	depan	yang	panjang	3
depan_yang_sangat	depan	yang	sangat	3
depannya_akan_lebih	depannya	akan	lebih	3
depannya_akan_menjadi	depannya	akan	menjadi	3
depannya_juga_akan	depannya	juga	akan	3
depannya_kata_dia	depannya	kata	dia	3
detik_di_depan	detik	di	depan	3
di_bagian_depannya	di	bagian	depannya	3
di_baris_depan	di	baris	depan	3
di_baris_terdepan	di	baris	terdepan	3
di_beranda_depan	di	beranda	depan	3
di_bola-bola_depan	di	bola-bola	depan	3
di_depan_adalah	di	depan	adalah	3
di_depan_anak-anak	di	depan	anak-anak	3
di_depan_area	di	depan	area	3
di_depan_barisan	di	depan	barisan	3
di_depan_bengkel	di	depan	bengkel	3
di_depan_deretan	di	depan	deretan	3
di_depan_dermaga	di	depan	dermaga	3
di_depan_garis	di	depan	garis	3
di_depan_kaca	di	depan	kaca	3
di_depan_keluarganya	di	depan	keluarganya	3
di_depan_lawan	di	depan	lawan	3
di_depan_lobi	di	depan	lobi	3
di_depan_lokasi	di	depan	lokasi	3
di_depan_mulut	di	depan	mulut	3
di_depan_namun	di	depan	namun	3
di_depan_pangkalan	di	depan	pangkalan	3
di_depan_pantai	di	depan	pantai	3
di_depan_patung	di	depan	patung	3
di_depan_pebalap	di	depan	pebalap	3
di_depan_pendopo	di	depan	pendopo	3
di_depan_pendukungnya	di	depan	pendukungnya	3
di_depan_pos	di	depan	pos	3
di_depan_public	di	depan	public	3
di_depan_puluhan	di	depan	puluhan	3
di_depan_rakyat	di	depan	rakyat	3
di_depan_ru-mahnya	di	depan	ru-mahnya	3
di_depan_sana	di	depan	sana	3
di_depan_teman-temannya	di	depan	teman-temannya	3
di_depan_terminal	di	depan	terminal	3
di_depan_toilet	di	depan	toilet	3
di_depan_wartawan	di	depan	wartawan	3
di_depannya_ada	di	depannya	ada	3
di_depannya_adalah	di	depannya	adalah	3
di_jalan_depan	di	jalan	depan	3
di_kamar_depan	di	kamar	depan	3
di_lapangan_depan	di	lapangan	depan	3
di_masa_depannya	di	masa	depannya	3
di_perempatan_depan	di	perempatan	depan	3
di_posisi_depan	di	posisi	depan	3
dibahas_pekan_depan	dibahas	pekan	depan	3
dibahas_tahun_depan	dibahas	tahun	depan	3
dibuat_di_depan	dibuat	di	depan	3
diharapkan_ke_depannya	diharapkan	ke	depannya	3
dijadwalkan_minggu_depan	dijadwalkan	minggu	depan	3
dilaksanakan_di_depan	dilaksanakan	di	depan	3
dimulai_minggu_depan	dimulai	minggu	depan	3
dipikirkan_ke_depan	dipikirkan	ke	depan	3
direalisasikan_tahun_depan	direalisasikan	tahun	depan	3
dirilis_tahun_depan	dirilis	tahun	depan	3
disiapkan_di_depan	disiapkan	di	depan	3
ditempel_di_depan	ditempel	di	depan	3
ditemui_di_depan	ditemui	di	depan	3
ditemukan_di_depan	ditemukan	di	depan	3
dua_pekan_kedepan	dua	pekan	kedepan	3
dua_pemain_depan	dua	pemain	depan	3
dua_tahun_depan	dua	tahun	depan	3
empat_tahun_kedepan	empat	tahun	kedepan	3
finis_terdepan_di	finis	terdepan	di	3
garis_depan_di	garis	depan	di	3
garis_depan_untuk	garis	depan	untuk	3
garis_terdepan_dalam	garis	terdepan	dalam	3
global_ke_depan	global	ke	depan	3
halaman_depan_dan	halaman	depan	dan	3
harap_ke_depannya	harap	ke	depannya	3
harus_di_depan	harus	di	depan	3
hingga_di_depan	hingga	di	depan	3
hingga_ke_depan	hingga	ke	depan	3
inci_di_depan	inci	di	depan	3
industri_masa_depan	industri	masa	depan	3
ini_lini_depan	ini	lini	depan	3
itu_masa_depan	itu	masa	depan	3
jadi_tahun_depan	jadi	tahun	depan	3
jalan_raya_depan	jalan	raya	depan	3
jam_di_depan	jam	di	depan	3
jelas_di_depan	jelas	di	depan	3
juga_di_depan	juga	di	depan	3
kaca_bagian_depan	kaca	bagian	depan	3
kamar_bagian_depan	kamar	bagian	depan	3
kamera_depan_dengan	kamera	depan	dengan	3
kamera_depan_megapiksel	kamera	depan	megapiksel	3
kamera_depan_yang	kamera	depan	yang	3
karena_tahun_depan	karena	tahun	depan	3
karier_masa_depan	karier	masa	depan	3
ke_bagian_depan	ke	bagian	depan	3
ke_depan_anggota	ke	depan	anggota	3
ke_depan_antara	ke	depan	antara	3
ke_depan_baik	ke	depan	baik	3
ke_depan_banyak	ke	depan	banyak	3
ke_depan_betul-betul	ke	depan	betul-betul	3
ke_depan_bukan	ke	depan	bukan	3
ke_depan_demi	ke	depan	demi	3
ke_depan_dunia	ke	depan	dunia	3
ke_depan_guna	ke	depan	guna	3
ke_depan_harga	ke	depan	harga	3
ke_depan_hujan	ke	depan	hujan	3
ke_depan_imbuhnya	ke	depan	imbuhnya	3
ke_depan_jauh	ke	depan	jauh	3
ke_depan_jumlah	ke	depan	jumlah	3
ke_depan_kegiatan	ke	depan	kegiatan	3
ke_depan_ketika	ke	depan	ketika	3
ke_depan_kinerja	ke	depan	kinerja	3
ke_depan_kotak	ke	depan	kotak	3
ke_depan_langkah	ke	depan	langkah	3
ke_depan_lanjut	ke	depan	lanjut	3
ke_depan_mampu	ke	depan	mampu	3
ke_depan_meja	ke	depan	meja	3
ke_depan_melalui	ke	depan	melalui	3
ke_depan_membutuhkan	ke	depan	membutuhkan	3
ke_depan_memiliki	ke	depan	memiliki	3
ke_depan_menurut	ke	depan	menurut	3
ke_depan_mulut	ke	depan	mulut	3
ke_depan_muncul	ke	depan	muncul	3
ke_depan_papar	ke	depan	papar	3
ke_depan_pasti	ke	depan	pasti	3
ke_depan_produk	ke	depan	produk	3
ke_depan_rumah	ke	depan	rumah	3
ke_depan_sebaiknya	ke	depan	sebaiknya	3
ke_depan_sekolah	ke	depan	sekolah	3
ke_depan_tambahnya	ke	depan	tambahnya	3
ke_depan_tantangan	ke	depan	tantangan	3
ke_depan_tapi	ke	depan	tapi	3
ke_depan_tegasnya	ke	depan	tegasnya	3
ke_depan_telah	ke	depan	telah	3
ke_depan_tentu	ke	depan	tentu	3
ke_depan_terus	ke	depan	terus	3
ke_depan_tetap	ke	depan	tetap	3
ke_depan_tetapi	ke	depan	tetapi	3
ke_depan_tim	ke	depan	tim	3
ke_depan_walau	ke	depan	walau	3
ke_depannya_diharapkan	ke	depannya	diharapkan	3
ke_depannya_katanya	ke	depannya	katanya	3
ke_depannya_mereka	ke	depannya	mereka	3
ke_depannya_nanti	ke	depannya	nanti	3
ke_depannya_pemerintah	ke	depannya	pemerintah	3
ke_depannya_ucapnya	ke	depannya	ucapnya	3
ke_depannya_yang	ke	depannya	yang	3
kebutuhan_masa_depan	kebutuhan	masa	depan	3
kedepan_akan_semakin	kedepan	akan	semakin	3
kedepan_harus_ada	kedepan	harus	ada	3
kedua_di_depan	kedua	di	depan	3
kemungkinan_pekan_depan	kemungkinan	pekan	depan	3
kendaraan_di_depan	kendaraan	di	depan	3
kerja_ke_depan	kerja	ke	depan	3
khususnya_di_depan	khususnya	di	depan	3
kiri_kanan_depan	kiri	kanan	depan	3
lakukan_ke_depan	lakukan	ke	depan	3
lalu_di_depan	lalu	di	depan	3
lambat_tahun_depan	lambat	tahun	depan	3
lebih_mengedepankan_arogansi	lebih	mengedepankan	arogansi	3
ledakan_di_depan	ledakan	di	depan	3
liar_di_depan	liar	di	depan	3
lini_depan_mereka	lini	depan	mereka	3
maka_ke_depannya	maka	ke	depannya	3
maka_masa_depan	maka	masa	depan	3
